customer_id,customer_name,email,phone,age,gender,acquisition_date,last_purchase_date,purchase_count,total_spent,product_category,acquisition_channel,city,customer_rating,customer_age_days,days_since_last_purchase,avg_order_value,recency_score,frequency_score,monetary_score,rfm_score,customer_segment,churned
CUST01339,Customer 1339,customer1339@email.com,9847028180,45,Female,2025-07-18,2025-10-14,26,9169.5,Home,Email,Kolkata,3.6,234,146,352.6730769230769,1,3,4,134,At Risk,1
CUST01340,Customer 1340,customer1340@email.com,9835475673,67,Female,2025-02-11,2025-12-03,27,6337.52,Electronics,Paid Ads,Pune,2.4,391,96,234.72296296296298,2,3,3,233,At Risk,1
CUST01341,Customer 1341,customer1341@email.com,9826395999,38,Male,2024-05-01,2026-02-20,38,8447.52,Sports,Email,Mumbai,1.9,677,17,222.30315789473684,4,4,4,444,Champions,0
CUST01342,Customer 1342,customer1342@email.com,9871031132,66,Female,2024-11-04,2026-01-25,22,8992.87,Sports,Email,Kolkata,1.9,490,43,408.7668181818182,4,2,4,424,Potential Loyalists,0
CUST01343,Customer 1343,customer1343@email.com,9822304198,24,Male,2026-01-04,2025-10-29,26,4534.63,Electronics,Social Media,Mumbai,1.2,64,131,174.40884615384616,2,3,2,232,At Risk,1
CUST01344,Customer 1344,customer1344@email.com,9898955314,34,Male,2025-05-24,2025-10-09,22,580.41,Electronics,Organic,Mumbai,1.7,289,151,26.382272727272724,1,2,1,121,Lost,1
CUST01345,Customer 1345,customer1345@email.com,9838468360,37,Male,2024-12-15,2025-12-23,5,1963.98,Home,Referral,Mumbai,4.3,449,76,392.796,3,1,1,311,Potential Loyalists,0
CUST01346,Customer 1346,customer1346@email.com,9896128115,58,Male,2024-05-30,2025-09-24,35,759.06,Electronics,Paid Ads,Bangalore,1.0,648,166,21.68742857142857,1,3,1,131,At Risk,1
CUST01347,Customer 1347,customer1347@email.com,9895831286,66,Female,2024-08-13,2025-12-08,2,1968.52,Home,Paid Ads,Kolkata,1.2,573,91,984.26,2,1,1,211,Lost,1
CUST01348,Customer 1348,customer1348@email.com,9890147573,37,Female,2024-12-27,2026-03-01,35,4164.28,Sports,Email,Chennai,1.5,437,8,118.97942857142857,4,3,2,432,Champions,0
CUST01349,Customer 1349,customer1349@email.com,9812866549,39,Female,2025-10-13,2026-01-21,9,1270.15,Home,Referral,Bangalore,2.7,147,47,141.1277777777778,3,1,1,311,Potential Loyalists,0
CUST01350,Customer 1350,customer1350@email.com,9816788532,45,Male,2025-03-14,2025-11-19,49,1750.66,Electronics,Referral,Delhi,2.3,360,110,35.72775510204082,2,4,1,241,At Risk,1
CUST01351,Customer 1351,customer1351@email.com,9854762841,57,Female,2025-08-01,2025-12-07,18,4513.64,Fashion,Referral,Delhi,1.7,220,92,250.7577777777778,2,2,2,222,Lost,1
CUST01352,Customer 1352,customer1352@email.com,9842691263,66,Male,2025-06-01,2026-02-18,43,3467.69,Electronics,Paid Ads,Mumbai,1.4,281,19,80.64395348837209,4,4,2,442,Champions,0
CUST01353,Customer 1353,customer1353@email.com,9826901217,24,Male,2025-07-02,2025-09-21,12,4729.82,Fashion,Paid Ads,Bangalore,4.8,250,169,394.15166666666664,1,1,2,112,Lost,1
CUST01354,Customer 1354,customer1354@email.com,9885776373,18,Male,2025-01-23,2025-12-03,3,4348.8,Sports,Social Media,Pune,4.6,410,96,1449.6000000000001,2,1,2,212,Lost,1
CUST01355,Customer 1355,customer1355@email.com,9837542226,49,Male,2025-09-12,2025-12-18,18,6480.33,Books,Paid Ads,Pune,4.1,178,81,360.0183333333333,3,2,3,323,Potential Loyalists,0
CUST01356,Customer 1356,customer1356@email.com,9819208698,30,Male,2025-10-05,2026-03-06,38,9378.18,Sports,Paid Ads,Bangalore,2.0,155,3,246.7942105263158,4,4,4,444,Champions,0
CUST01357,Customer 1357,customer1357@email.com,9884384510,47,Male,2025-03-18,2025-09-13,7,1167.86,Sports,Social Media,Delhi,2.3,356,177,166.83714285714285,1,1,1,111,Lost,1
CUST01358,Customer 1358,customer1358@email.com,9837804191,40,Female,2026-01-27,2025-12-14,33,1082.68,Sports,Paid Ads,Chennai,3.7,41,85,32.80848484848485,3,3,1,331,Champions,0
CUST01359,Customer 1359,customer1359@email.com,9888703005,68,Female,2025-07-04,2025-11-09,6,8542.78,Home,Email,Kolkata,2.2,248,120,1423.7966666666669,2,1,4,214,Lost,1
CUST01360,Customer 1360,customer1360@email.com,9838984499,36,Female,2024-07-06,2025-12-16,18,5113.33,Sports,Email,Kolkata,3.1,611,83,284.07388888888886,3,2,2,322,Potential Loyalists,0
CUST01361,Customer 1361,customer1361@email.com,9841272553,49,Female,2025-06-14,2025-10-16,45,7687.41,Books,Social Media,Mumbai,3.6,268,144,170.83133333333333,1,4,4,144,At Risk,1
CUST01362,Customer 1362,customer1362@email.com,9854098516,47,Male,2025-12-02,2025-11-30,22,2232.68,Electronics,Social Media,Mumbai,3.1,97,99,101.48545454545454,2,2,1,221,Lost,1
CUST01363,Customer 1363,customer1363@email.com,9829804386,46,Male,2025-04-23,2025-10-05,39,8305.74,Fashion,Email,Mumbai,2.7,320,155,212.9676923076923,1,4,4,144,At Risk,1
CUST01364,Customer 1364,customer1364@email.com,9889991301,66,Female,2025-07-05,2025-10-25,9,9246.08,Sports,Referral,Delhi,2.4,247,135,1027.3422222222223,2,1,4,214,Lost,1
CUST01365,Customer 1365,customer1365@email.com,9810380581,62,Female,2025-06-30,2026-02-10,35,6391.28,Fashion,Paid Ads,Delhi,4.1,252,27,182.608,4,3,3,433,Champions,0
CUST01366,Customer 1366,customer1366@email.com,9847215199,46,Female,2024-07-13,2025-12-27,23,1148.2,Sports,Organic,Pune,4.0,604,72,49.92173913043479,3,2,1,321,Potential Loyalists,0
CUST01367,Customer 1367,customer1367@email.com,9829419691,47,Female,2024-05-26,2025-09-18,12,8963.42,Home,Organic,Kolkata,3.8,652,172,746.9516666666667,1,1,4,114,Lost,1
CUST01368,Customer 1368,customer1368@email.com,9827447248,33,Female,2025-11-23,2025-10-13,24,7945.63,Fashion,Social Media,Pune,2.5,106,147,331.0679166666667,1,2,4,124,Lost,1
CUST01369,Customer 1369,customer1369@email.com,9882506491,57,Female,2024-04-17,2025-11-21,40,7533.69,Sports,Organic,Pune,4.1,691,108,188.34224999999998,2,4,4,244,At Risk,1
CUST01370,Customer 1370,customer1370@email.com,9843642236,36,Female,2024-03-11,2025-11-17,9,463.61,Sports,Referral,Mumbai,4.8,728,112,51.51222222222222,2,1,1,211,Lost,1
CUST01371,Customer 1371,customer1371@email.com,9833420607,35,Female,2025-03-19,2025-12-17,13,8009.73,Books,Organic,Pune,3.8,355,82,616.1330769230769,3,1,4,314,Potential Loyalists,0
CUST01372,Customer 1372,customer1372@email.com,9824754064,18,Male,2025-07-20,2026-01-17,40,1465.72,Books,Email,Bangalore,2.6,232,51,36.643,3,4,1,341,Champions,0
CUST01373,Customer 1373,customer1373@email.com,9898725654,31,Male,2025-12-19,2025-11-02,42,2301.62,Books,Social Media,Pune,4.2,80,127,54.80047619047619,2,4,1,241,At Risk,1
CUST01374,Customer 1374,customer1374@email.com,9813460153,68,Male,2024-09-15,2026-02-25,17,5813.63,Home,Organic,Chennai,3.4,540,12,341.97823529411767,4,2,3,423,Potential Loyalists,0
CUST01375,Customer 1375,customer1375@email.com,9827690330,64,Male,2025-05-02,2025-11-21,7,2723.31,Fashion,Paid Ads,Delhi,4.5,311,108,389.0442857142857,2,1,2,212,Lost,1
CUST01376,Customer 1376,customer1376@email.com,9811994519,67,Female,2025-10-08,2026-02-05,17,6647.35,Home,Social Media,Pune,3.9,152,32,391.02058823529416,4,2,3,423,Potential Loyalists,0
CUST01377,Customer 1377,customer1377@email.com,9858082464,19,Male,2024-11-01,2026-01-24,24,6119.9,Electronics,Referral,Mumbai,4.1,493,44,254.9958333333333,4,2,3,423,Potential Loyalists,0
CUST01378,Customer 1378,customer1378@email.com,9841934639,45,Female,2024-06-02,2025-12-15,2,1170.68,Sports,Email,Mumbai,3.7,645,84,585.34,3,1,1,311,Potential Loyalists,0
CUST01379,Customer 1379,customer1379@email.com,9889034501,66,Male,2024-06-12,2025-11-30,35,6594.54,Sports,Organic,Delhi,1.4,635,99,188.41542857142858,2,3,3,233,At Risk,1
CUST01380,Customer 1380,customer1380@email.com,9853455870,67,Female,2025-06-10,2025-10-12,28,9247.15,Sports,Email,Kolkata,2.9,272,148,330.2553571428571,1,3,4,134,At Risk,1
CUST01381,Customer 1381,customer1381@email.com,9812118101,47,Female,2026-01-17,2025-12-26,19,1694.99,Books,Referral,Kolkata,1.2,51,73,89.21,3,2,1,321,Potential Loyalists,0
CUST01382,Customer 1382,customer1382@email.com,9833386929,55,Male,2026-01-20,2025-09-25,33,6010.91,Sports,Organic,Kolkata,2.8,48,165,182.14878787878789,1,3,3,133,At Risk,1
CUST01383,Customer 1383,customer1383@email.com,9845617024,68,Male,2024-06-28,2026-03-07,21,3484.47,Books,Social Media,Kolkata,3.9,619,2,165.92714285714285,4,2,2,422,Potential Loyalists,0
CUST01384,Customer 1384,customer1384@email.com,9817032877,21,Female,2024-10-23,2025-12-26,10,4650.16,Electronics,Social Media,Bangalore,2.7,502,73,465.01599999999996,3,1,2,312,Potential Loyalists,0
CUST01385,Customer 1385,customer1385@email.com,9827013243,18,Female,2025-09-26,2025-11-25,46,2941.3,Home,Paid Ads,Mumbai,1.0,164,104,63.94130434782609,2,4,2,242,At Risk,1
CUST01386,Customer 1386,customer1386@email.com,9866500369,25,Female,2026-01-01,2025-10-23,45,3605.89,Home,Referral,Kolkata,2.5,67,137,80.13088888888889,1,4,2,142,At Risk,1
CUST01387,Customer 1387,customer1387@email.com,9880610004,46,Male,2024-08-16,2026-02-26,9,386.23,Home,Organic,Kolkata,1.3,570,11,42.91444444444445,4,1,1,411,Potential Loyalists,0
CUST01388,Customer 1388,customer1388@email.com,9825253751,56,Male,2025-02-27,2025-09-24,38,9817.36,Books,Email,Pune,4.1,375,166,258.3515789473684,1,4,4,144,At Risk,1
CUST01389,Customer 1389,customer1389@email.com,9818530615,20,Female,2026-01-22,2026-02-19,6,6285.52,Fashion,Email,Chennai,4.1,46,18,1047.5866666666668,4,1,3,413,Potential Loyalists,0
CUST01390,Customer 1390,customer1390@email.com,9873920651,49,Male,2024-10-14,2026-02-12,42,5056.99,Fashion,Organic,Chennai,4.2,511,25,120.40452380952381,4,4,2,442,Champions,0
CUST01391,Customer 1391,customer1391@email.com,9870166480,27,Female,2024-12-09,2025-12-21,35,3898.78,Electronics,Referral,Mumbai,1.1,455,78,111.3937142857143,3,3,2,332,Champions,0
CUST01392,Customer 1392,customer1392@email.com,9858592048,27,Male,2025-05-02,2025-12-17,18,5439.81,Fashion,Referral,Pune,1.1,311,82,302.2116666666667,3,2,3,323,Potential Loyalists,0
CUST01393,Customer 1393,customer1393@email.com,9878885632,36,Male,2025-02-18,2025-11-26,19,3863.05,Electronics,Email,Delhi,4.6,384,103,203.31842105263158,2,2,2,222,Lost,1
CUST01394,Customer 1394,customer1394@email.com,9889680504,63,Male,2025-11-18,2025-10-17,5,3663.09,Sports,Organic,Kolkata,1.5,111,143,732.618,1,1,2,112,Lost,1
CUST01395,Customer 1395,customer1395@email.com,9824636981,51,Male,2025-03-24,2025-11-02,25,4693.07,Home,Organic,Bangalore,3.7,350,127,187.72279999999998,2,2,2,222,Lost,1
CUST01396,Customer 1396,customer1396@email.com,9870667140,50,Male,2024-05-21,2026-02-24,11,2832.23,Books,Email,Chennai,4.2,657,13,257.47545454545457,4,1,2,412,Potential Loyalists,0
CUST01397,Customer 1397,customer1397@email.com,9877624084,40,Female,2025-01-01,2025-12-22,10,1882.49,Electronics,Organic,Kolkata,2.8,432,77,188.249,3,1,1,311,Potential Loyalists,0
CUST01398,Customer 1398,customer1398@email.com,9839735904,45,Female,2024-10-30,2025-11-02,17,5610.4,Books,Organic,Delhi,3.2,495,127,330.0235294117647,2,2,3,223,Lost,1
CUST01399,Customer 1399,customer1399@email.com,9892558242,49,Male,2024-04-22,2026-02-05,36,8443.38,Books,Social Media,Bangalore,1.9,686,32,234.5383333333333,4,3,4,434,Champions,0
CUST01400,Customer 1400,customer1400@email.com,9815820356,67,Female,2025-01-21,2025-10-01,26,1613.0,Home,Social Media,Chennai,4.7,412,159,62.03846153846154,1,3,1,131,At Risk,1
CUST01401,Customer 1401,customer1401@email.com,9898436473,24,Female,2025-10-25,2026-03-01,31,424.07,Sports,Paid Ads,Pune,2.2,135,8,13.679677419354839,4,3,1,431,Champions,0
CUST01402,Customer 1402,customer1402@email.com,9879987997,46,Male,2025-06-23,2026-02-24,32,2543.44,Sports,Paid Ads,Delhi,1.9,259,13,79.4825,4,3,1,431,Champions,0
CUST01403,Customer 1403,customer1403@email.com,9850484137,25,Female,2026-01-28,2026-02-01,21,9799.23,Fashion,Referral,Delhi,3.1,40,36,466.63,4,2,4,424,Potential Loyalists,0
CUST01404,Customer 1404,customer1404@email.com,9871477426,18,Male,2025-10-23,2025-12-16,18,8304.7,Sports,Social Media,Pune,1.8,137,83,461.37222222222226,3,2,4,324,Potential Loyalists,0
CUST01405,Customer 1405,customer1405@email.com,9896347724,20,Female,2024-11-18,2026-01-10,18,5999.07,Home,Social Media,Bangalore,3.7,476,58,333.28166666666664,3,2,3,323,Potential Loyalists,0
CUST01406,Customer 1406,customer1406@email.com,9814180968,41,Female,2025-08-17,2026-02-14,1,9299.56,Books,Social Media,Bangalore,3.1,204,23,9299.56,4,1,4,414,Potential Loyalists,0
CUST01407,Customer 1407,customer1407@email.com,9818163847,40,Female,2025-07-27,2025-12-04,14,4508.26,Electronics,Social Media,Chennai,1.6,225,95,322.0185714285714,2,2,2,222,Lost,1
CUST01408,Customer 1408,customer1408@email.com,9874287863,25,Female,2024-08-06,2026-03-07,8,9834.48,Electronics,Referral,Bangalore,1.3,580,2,1229.31,4,1,4,414,Potential Loyalists,0
CUST01409,Customer 1409,customer1409@email.com,9863904155,64,Female,2025-12-16,2026-01-01,2,3033.39,Sports,Email,Kolkata,1.5,83,67,1516.695,3,1,2,312,Potential Loyalists,0
CUST01410,Customer 1410,customer1410@email.com,9867213476,54,Female,2025-12-25,2026-02-08,15,2479.03,Fashion,Referral,Bangalore,1.5,74,29,165.2686666666667,4,2,1,421,Potential Loyalists,0
CUST01411,Customer 1411,customer1411@email.com,9824490391,20,Female,2025-12-20,2025-12-21,34,6416.68,Electronics,Email,Pune,2.3,79,78,188.7258823529412,3,3,3,333,Champions,0
CUST01412,Customer 1412,customer1412@email.com,9875802771,68,Male,2025-11-23,2025-12-31,36,3843.72,Fashion,Paid Ads,Delhi,4.3,106,68,106.77,3,3,2,332,Champions,0
CUST01413,Customer 1413,customer1413@email.com,9869533928,50,Male,2025-03-07,2025-09-13,1,6301.02,Electronics,Social Media,Bangalore,1.2,367,177,6301.02,1,1,3,113,Lost,1
CUST01414,Customer 1414,customer1414@email.com,9819863756,45,Male,2024-05-21,2025-12-01,21,3119.46,Fashion,Email,Chennai,1.5,657,98,148.5457142857143,2,2,2,222,Lost,1
CUST01415,Customer 1415,customer1415@email.com,9820843514,64,Male,2025-05-07,2025-09-11,42,6217.39,Fashion,Referral,Kolkata,2.2,306,179,148.03309523809526,1,4,3,143,At Risk,1
CUST01416,Customer 1416,customer1416@email.com,9853233116,25,Female,2025-08-17,2026-02-01,1,2829.89,Books,Email,Bangalore,3.2,204,36,2829.89,4,1,2,412,Potential Loyalists,0
CUST01417,Customer 1417,customer1417@email.com,9891644298,51,Female,2024-06-20,2025-11-11,32,604.62,Home,Organic,Kolkata,4.1,627,118,18.894375,2,3,1,231,At Risk,1
CUST01418,Customer 1418,customer1418@email.com,9829909029,52,Female,2025-10-08,2026-02-04,20,9130.15,Electronics,Paid Ads,Bangalore,4.7,152,33,456.5075,4,2,4,424,Potential Loyalists,0
CUST01419,Customer 1419,customer1419@email.com,9818815720,49,Male,2025-03-18,2026-01-30,47,8843.73,Sports,Paid Ads,Kolkata,2.6,356,38,188.16446808510636,4,4,4,444,Champions,0
CUST01420,Customer 1420,customer1420@email.com,9826937148,41,Male,2024-06-19,2025-11-23,36,9710.9,Home,Social Media,Bangalore,1.4,628,106,269.7472222222222,2,3,4,234,At Risk,1
CUST01421,Customer 1421,customer1421@email.com,9846912022,31,Male,2024-04-26,2025-11-14,39,7193.62,Books,Social Media,Bangalore,1.9,682,115,184.45179487179487,2,4,3,243,At Risk,1
CUST01422,Customer 1422,customer1422@email.com,9893794475,49,Female,2024-03-25,2026-02-05,30,6858.94,Books,Referral,Mumbai,2.1,714,32,228.63133333333332,4,3,3,433,Champions,0
CUST01423,Customer 1423,customer1423@email.com,9894970119,63,Male,2024-08-22,2025-10-24,7,5634.13,Books,Email,Delhi,4.1,564,136,804.8757142857143,1,1,3,113,Lost,1
CUST01424,Customer 1424,customer1424@email.com,9888566318,60,Female,2025-06-06,2025-10-12,22,1346.83,Sports,Organic,Chennai,3.7,276,148,61.219545454545454,1,2,1,121,Lost,1
CUST01425,Customer 1425,customer1425@email.com,9883599154,33,Male,2024-10-06,2025-09-20,45,1973.43,Electronics,Paid Ads,Chennai,1.8,519,170,43.854,1,4,1,141,At Risk,1
CUST01426,Customer 1426,customer1426@email.com,9853645651,21,Female,2024-09-24,2025-12-27,10,2965.75,Electronics,Email,Mumbai,4.4,531,72,296.575,3,1,2,312,Potential Loyalists,0
CUST01427,Customer 1427,customer1427@email.com,9861124122,69,Male,2025-03-15,2025-11-05,8,8912.55,Fashion,Organic,Bangalore,4.4,359,124,1114.06875,2,1,4,214,Lost,1
CUST01428,Customer 1428,customer1428@email.com,9890180577,54,Female,2025-06-21,2026-02-13,27,1812.4,Fashion,Email,Delhi,4.5,261,24,67.12592592592593,4,3,1,431,Champions,0
CUST01429,Customer 1429,customer1429@email.com,9881210133,38,Male,2025-05-13,2025-12-23,10,9236.44,Fashion,Social Media,Kolkata,2.1,300,76,923.644,3,1,4,314,Potential Loyalists,0
CUST01430,Customer 1430,customer1430@email.com,9849580505,31,Male,2025-11-15,2025-12-08,14,5275.58,Sports,Paid Ads,Mumbai,1.5,114,91,376.82714285714286,2,2,3,223,Lost,1
CUST01431,Customer 1431,customer1431@email.com,9870896652,48,Female,2024-07-16,2026-01-05,46,7184.14,Home,Organic,Chennai,1.4,601,63,156.17695652173913,3,4,3,343,Champions,0
CUST01432,Customer 1432,customer1432@email.com,9877853916,65,Female,2024-04-03,2025-09-24,11,1191.42,Electronics,Social Media,Chennai,2.6,705,166,108.31090909090909,1,1,1,111,Lost,1
CUST01433,Customer 1433,customer1433@email.com,9891259008,35,Male,2025-07-12,2025-09-12,6,2763.43,Fashion,Referral,Pune,2.7,240,178,460.57166666666666,1,1,2,112,Lost,1
CUST01434,Customer 1434,customer1434@email.com,9867740376,24,Female,2025-11-20,2026-02-17,21,9589.33,Sports,Referral,Pune,4.5,109,20,456.6347619047619,4,2,4,424,Potential Loyalists,0
CUST01435,Customer 1435,customer1435@email.com,9823311507,27,Male,2024-09-19,2026-02-21,33,2734.88,Sports,Social Media,Chennai,2.1,536,16,82.87515151515152,4,3,2,432,Champions,0
CUST01436,Customer 1436,customer1436@email.com,9825356396,24,Female,2025-07-05,2026-03-05,19,3035.57,Fashion,Organic,Bangalore,3.5,247,4,159.76684210526318,4,2,2,422,Potential Loyalists,0
CUST01437,Customer 1437,customer1437@email.com,9897874085,50,Male,2024-03-23,2026-01-12,39,2056.21,Books,Organic,Pune,4.2,716,56,52.723333333333336,3,4,1,341,Champions,0
CUST01438,Customer 1438,customer1438@email.com,9897364555,40,Female,2024-10-16,2025-11-30,24,1377.83,Books,Paid Ads,Kolkata,2.1,509,99,57.40958333333333,2,2,1,221,Lost,1
CUST01439,Customer 1439,customer1439@email.com,9883998961,38,Male,2025-07-30,2025-11-04,18,2409.25,Books,Social Media,Kolkata,2.1,222,125,133.84722222222223,2,2,1,221,Lost,1
CUST01440,Customer 1440,customer1440@email.com,9838859907,36,Male,2025-10-23,2025-12-11,35,6459.04,Fashion,Referral,Kolkata,3.7,137,88,184.544,3,3,3,333,Champions,0
CUST01441,Customer 1441,customer1441@email.com,9867723010,65,Male,2025-07-09,2025-10-08,43,4608.14,Sports,Social Media,Bangalore,3.9,243,152,107.16604651162791,1,4,2,142,At Risk,1
CUST01442,Customer 1442,customer1442@email.com,9870606674,36,Female,2024-08-16,2025-10-28,37,5582.18,Sports,Email,Chennai,4.8,570,132,150.86972972972973,2,3,3,233,At Risk,1
CUST01443,Customer 1443,customer1443@email.com,9840667888,53,Male,2025-03-24,2025-12-19,19,1311.41,Electronics,Organic,Pune,4.4,350,80,69.02157894736843,3,2,1,321,Potential Loyalists,0
CUST01444,Customer 1444,customer1444@email.com,9865541117,46,Female,2024-10-31,2025-09-22,24,8040.95,Books,Email,Pune,4.3,494,168,335.0395833333333,1,2,4,124,Lost,1
CUST01445,Customer 1445,customer1445@email.com,9855490631,35,Female,2025-09-03,2025-10-30,34,7862.54,Fashion,Referral,Chennai,3.8,187,130,231.25117647058823,2,3,4,234,At Risk,1
CUST01446,Customer 1446,customer1446@email.com,9870867592,19,Female,2025-10-22,2026-02-03,22,313.74,Electronics,Organic,Bangalore,1.5,138,34,14.260909090909092,4,2,1,421,Potential Loyalists,0
CUST01447,Customer 1447,customer1447@email.com,9863516659,18,Male,2025-06-28,2025-12-05,4,3896.8,Sports,Referral,Delhi,4.2,254,94,974.2,2,1,2,212,Lost,1
CUST01448,Customer 1448,customer1448@email.com,9865833185,64,Female,2025-01-09,2025-11-13,10,780.83,Electronics,Referral,Bangalore,4.7,424,116,78.083,2,1,1,211,Lost,1
CUST01449,Customer 1449,customer1449@email.com,9822762205,22,Female,2024-05-13,2025-10-28,2,7941.85,Books,Referral,Bangalore,2.6,665,132,3970.925,2,1,4,214,Lost,1
CUST01450,Customer 1450,customer1450@email.com,9851949529,37,Female,2025-07-15,2025-11-26,8,7398.97,Home,Paid Ads,Chennai,2.3,237,103,924.87125,2,1,3,213,Lost,1
CUST01451,Customer 1451,customer1451@email.com,9867279295,28,Male,2025-07-30,2026-02-19,33,9029.68,Books,Referral,Kolkata,3.1,222,18,273.62666666666667,4,3,4,434,Champions,0
CUST01452,Customer 1452,customer1452@email.com,9851946203,59,Female,2025-04-29,2025-11-20,38,2440.4,Books,Referral,Chennai,4.8,314,109,64.22105263157896,2,4,1,241,At Risk,1
CUST01453,Customer 1453,customer1453@email.com,9899269266,19,Female,2025-08-23,2025-09-14,43,4617.33,Fashion,Email,Pune,1.2,198,176,107.37976744186047,1,4,2,142,At Risk,1
CUST01454,Customer 1454,customer1454@email.com,9844210729,20,Female,2025-03-30,2025-10-12,28,1926.43,Home,Email,Delhi,3.8,344,148,68.80107142857143,1,3,1,131,At Risk,1
